timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-06-05T17:12:38,bluerevCope,7c292939-4a1b-4dc9-a9f1-ffc5cfc25494,4.219827651977539,1.970599188258252e-06,4.669857043414485e-07,14.0,0.0,5.882906913757324,1.640264696545071e-05,0,6.8139223656942255e-06,2.321656933114493e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:12:38,bluerevCope,7c292939-4a1b-4dc9-a9f1-ffc5cfc25494,4.985900640487671,2.326565176076964e-06,4.666288688515467e-07,14.0,0.0,5.882906913757324,1.937134716245864e-05,0,8.039027324481177e-06,2.7410374486939807e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:12:40,bluerevCope,0eddece9-750e-4aff-b453-91aa621f144a,2.9940288066864014,1.387847491975714e-06,4.635384565693924e-07,14.0,0.0,5.882906913757324,1.1589541700151232e-05,0,4.7613518303535336e-06,1.6350893530504765e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:12:41,bluerevCope,0eddece9-750e-4aff-b453-91aa621f144a,3.888194561004639,1.8003570499362491e-06,4.630316260385565e-07,14.0,0.0,5.882906913757324,1.5045329332351684e-05,0,6.1655361342095234e-06,2.121086546656121e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:12:42,bluerevCope,0eddece9-750e-4aff-b453-91aa621f144a,4.874025106430054,2.256029369850138e-06,4.6286781881239654e-07,14.0,0.0,5.882906913757324,1.8877167701721192e-05,0,7.702190795081758e-06,2.657935849680295e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:12:50,bluerevCope,6678cf84-2849-4b02-9fc0-19d443a52eba,3.8191983699798575,1.7874806829414672e-06,4.680250957875472e-07,14.0,0.0,5.882906913757324,1.485050121943156e-05,0,6.208661623456162e-06,2.1059162842887723e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:12:51,bluerevCope,6678cf84-2849-4b02-9fc0-19d443a52eba,4.559138774871826,2.1303800167343885e-06,4.672768524784116e-07,14.0,0.0,5.882906913757324,1.7720957067277697e-05,0,7.37806644542142e-06,2.509902351269912e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:12:52,bluerevCope,6678cf84-2849-4b02-9fc0-19d443a52eba,5.171969890594482,2.415395737047128e-06,4.670165890639968e-07,14.0,0.0,5.882906913757324,2.0104189183976914e-05,0,8.35274052828557e-06,2.8456929712262485e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:13:14,bluerevCope,7fb7e812-c7ab-4bcf-9a3d-198b6c72c6a3,2.7467920780181885,1.2838610531272427e-06,4.674037992906798e-07,14.0,0.0,5.882906913757324,1.0676127937104969e-05,0,4.449651738989739e-06,1.5125779676094706e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:13:15,bluerevCope,7fb7e812-c7ab-4bcf-9a3d-198b6c72c6a3,3.8953659534454346,1.817388660988214e-06,4.665514569640733e-07,14.0,0.0,5.882906913757324,1.5123158958223131e-05,0,6.288364044972166e-06,2.14115230031953e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:13:16,bluerevCope,7fb7e812-c7ab-4bcf-9a3d-198b6c72c6a3,5.158423900604248,2.401620218290547e-06,4.655724819375985e-07,14.0,0.0,5.882906913757324,2.000990112622579e-05,0,8.284732626416751e-06,2.8294633752642545e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:13:20,bluerevCope,ace14a0b-51a9-463f-8e3a-cc021496f4c8,3.758301019668579,1.7582723543313447e-06,4.678370213374754e-07,14.0,0.0,5.882906913757324,1.4611712561713323e-05,0,6.103333024725544e-06,2.0715045586438867e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:13:21,bluerevCope,ace14a0b-51a9-463f-8e3a-cc021496f4c8,5.170286178588867,2.410179893943348e-06,4.661598624703521e-07,14.0,0.0,5.882906913757324,2.009110848108928e-05,0,8.304370894767507e-06,2.839547937585678e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:13:22,bluerevCope,ace14a0b-51a9-463f-8e3a-cc021496f4c8,6.118356227874756,2.851303996405919e-06,4.6602451544347803e-07,14.0,0.0,5.882906913757324,2.3774147828420007e-05,0,9.818425086033735e-06,3.359257291445374e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:13:26,bluerevCope,e608e80e-f6b5-4844-ba0e-458c12d0bcf3,4.343299865722656,2.022468732096464e-06,4.656525670856385e-07,14.0,0.0,5.882906913757324,1.6839908493889705e-05,0,6.987760683368076e-06,2.3827669177257783e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:13:27,bluerevCope,e608e80e-f6b5-4844-ba0e-458c12d0bcf3,5.515074014663696,2.56072862307964e-06,4.643144618315319e-07,14.0,0.0,5.882906913757324,2.134504331482781e-05,0,8.824122475057076e-06,3.016916578988489e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:13:28,bluerevCope,e608e80e-f6b5-4844-ba0e-458c12d0bcf3,6.5193939208984375,3.0285402000158226e-06,4.645432131823781e-07,14.0,0.0,5.882906913757324,2.524639632966784e-05,0,1.0434280869825824e-05,3.5680677199493656e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:13:30,bluerevCope,b09179c4-4c8f-4a3a-98b3-d9934cf411df,2.700815200805664,1.2627700136563931e-06,4.675514316120939e-07,14.0,0.0,5.882906913757324,1.0498980283737183e-05,0,4.378315792517166e-06,1.487729607625435e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:13:31,bluerevCope,b09179c4-4c8f-4a3a-98b3-d9934cf411df,3.433537721633911,1.6009746422395114e-06,4.662755362063297e-07,14.0,0.0,5.882906913757324,1.333182864718967e-05,0,5.530017536666302e-06,1.886184618385597e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:13:32,bluerevCope,b09179c4-4c8f-4a3a-98b3-d9934cf411df,4.359165191650391,2.0318763918899144e-06,4.6611594251619563e-07,14.0,0.0,5.882906913757324,1.6927591297361588e-05,0,7.0109140088969e-06,2.393850530625849e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:13:34,bluerevCope,7c40ef48-1895-4586-b472-ab6b330fe09d,2.353994607925415,1.100779017099622e-06,4.6762172410825654e-07,14.0,0.0,5.882906913757324,9.154423475265502e-06,0,3.814379374669367e-06,1.296880284993487e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:13:35,bluerevCope,7c40ef48-1895-4586-b472-ab6b330fe09d,3.22686767578125,1.5062745238242968e-06,4.6679153754255386e-07,14.0,0.0,5.882906913757324,1.2541197141011554e-05,0,5.204941760534136e-06,1.774613890154569e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:13:35,bluerevCope,7c40ef48-1895-4586-b472-ab6b330fe09d,4.128533840179443,1.9256899433145936e-06,4.664343367065377e-07,14.0,0.0,5.882906913757324,1.604419324133131e-05,0,6.643278846164928e-06,2.268747208749624e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:14:12,bluerevCope,a76cdb87-d52a-4cfd-8806-8dc72f491fa2,2.0190184116363525,9.44189192920764e-07,4.676476388125296e-07,14.0,0.0,5.882906913757324,7.848152849409316e-06,0,3.2757905632223582e-06,1.1123943412631676e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:14:13,bluerevCope,a76cdb87-d52a-4cfd-8806-8dc72f491fa2,2.5602619647979736,1.1948011730152291e-06,4.666714537195842e-07,14.0,0.0,5.882906913757324,9.94910028245714e-06,0,4.127422450082463e-06,1.4076522732539604e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:14:14,bluerevCope,a76cdb87-d52a-4cfd-8806-8dc72f491fa2,3.339229345321656,1.5555474349826928e-06,4.658402505841817e-07,14.0,0.0,5.882906913757324,1.2966844770643448e-05,0,5.359801808400751e-06,1.83266465790442e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:14:14,bluerevCope,a76cdb87-d52a-4cfd-8806-8dc72f491fa2,3.475275754928589,1.6166755811535772e-06,4.651934681329474e-07,14.0,0.0,5.882906913757324,1.3495914141337075e-05,0,5.55091229575074e-06,1.904682643708781e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:15:01,bluerevCope,ec5411c4-cba4-490c-b8ab-b81e231f807e,2.646650552749634,1.237721058006024e-06,4.6765563996355403e-07,14.0,0.0,5.882906913757324,1.0286026663250397e-05,0,4.296155714087036e-06,1.4582182377337431e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:15:01,bluerevCope,ec5411c4-cba4-490c-b8ab-b81e231f807e,3.2281620502471924,1.5074720821144298e-06,4.669753434462799e-07,14.0,0.0,5.882906913757324,1.2542957862218224e-05,0,5.217290044972363e-06,1.7760247907190584e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:15:02,bluerevCope,ec5411c4-cba4-490c-b8ab-b81e231f807e,3.703639268875122,1.7278302333286792e-06,4.665222792751789e-07,14.0,0.0,5.882906913757324,1.4388331837124295e-05,0,5.968060595970807e-06,2.03563924330951e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:15:16,bluerevCope,a86320a1-7f10-4c59-bf8a-f89074b13f52,2.392347812652588,1.1186158781968642e-06,4.675807891648351e-07,14.0,0.0,5.882906913757324,9.301630523469714e-06,0,3.877316898117064e-06,1.3178947421586775e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:15:17,bluerevCope,a86320a1-7f10-4c59-bf8a-f89074b13f52,3.011543035507202,1.406648393401233e-06,4.67085602568627e-07,14.0,0.0,5.882906913757324,1.1705720557106866e-05,0,4.866675364160263e-06,1.6572395921267132e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:15:17,bluerevCope,a86320a1-7f10-4c59-bf8a-f89074b13f52,3.55036735534668,1.6566111835461471e-06,4.6660275338870833e-07,14.0,0.0,5.882906913757324,1.3797232045067682e-05,0,5.720094779543198e-06,1.951732682461088e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:15:18,bluerevCope,a86320a1-7f10-4c59-bf8a-f89074b13f52,3.6382029056549072,1.6951770695628117e-06,4.659380231179452e-07,14.0,0.0,5.882906913757324,1.413485566775004e-05,0,5.836834262183288e-06,1.9971689929933333e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:15:28,bluerevCope,98c9cd9b-8d18-4b86-96f2-eaed528a7ffb,2.108283281326294,9.851649788633706e-07,4.672830200710106e-07,14.0,0.0,5.882906913757324,8.196924924850464e-06,0,3.409773774042909e-06,1.1606698698893373e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:15:29,bluerevCope,98c9cd9b-8d18-4b86-96f2-eaed528a7ffb,2.849695205688477,1.3298004553913631e-06,4.666465567043294e-07,14.0,0.0,5.882906913757324,1.1077340576383802e-05,0,4.589673118303495e-06,1.56670136946873e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:15:30,bluerevCope,98c9cd9b-8d18-4b86-96f2-eaed528a7ffb,3.52839732170105,1.6448733307823037e-06,4.661814361624405e-07,14.0,0.0,5.882906913757324,1.3708355029424032e-05,0,5.670682550923327e-06,1.937903758034736e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:15:30,bluerevCope,98c9cd9b-8d18-4b86-96f2-eaed528a7ffb,3.626732110977173,1.6880535141998565e-06,4.654475330809679e-07,14.0,0.0,5.882906913757324,1.4084029330147636e-05,0,5.8037345949676e-06,1.9887763925115234e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:20,bluerevCope,2cb2957b-e91a-4c20-b0c2-846f852039a8,2.006702184677124,9.377544570507858e-07,4.673112254580364e-07,14.0,0.0,5.882906913757324,7.8018585840861e-06,0,3.246274134852456e-06,1.1048132718938556e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:20,bluerevCope,2cb2957b-e91a-4c20-b0c2-846f852039a8,2.6165597438812256,1.2203602066818565e-06,4.6639875490542324e-07,14.0,0.0,5.882906913757324,1.0173526869879828e-05,0,4.204119034075878e-06,1.4377645903955709e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:21,bluerevCope,2cb2957b-e91a-4c20-b0c2-846f852039a8,3.122375965118408,1.45517039992317e-06,4.660458625673498e-07,14.0,0.0,5.882906913757324,1.2140589952468873e-05,0,5.003466880471782e-06,1.7144056832940654e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:21,bluerevCope,2cb2957b-e91a-4c20-b0c2-846f852039a8,3.197294235229492,1.4877150719773637e-06,4.653043988210174e-07,14.0,0.0,5.882906913757324,1.2427831358379789e-05,0,5.099649785099321e-06,1.752748114347911e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:38,bluerevCope,4285d5de-39fc-4ab8-946a-bd77218ea7cb,2.851720333099365,1.334002024150531e-06,4.677885165200207e-07,14.0,0.0,5.882906913757324,1.108676446808709e-05,0,4.629749912979264e-06,1.5716514381066353e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:38,bluerevCope,4285d5de-39fc-4ab8-946a-bd77218ea7cb,3.6133131980896,1.6882074678693987e-06,4.672186924626334e-07,14.0,0.0,5.882906913757324,1.4043757120768228e-05,0,5.845820605988668e-06,1.988957772675689e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:39,bluerevCope,4285d5de-39fc-4ab8-946a-bd77218ea7cb,4.476592063903809,2.0899518065318323e-06,4.668622417896375e-07,14.0,0.0,5.882906913757324,1.739705853992038e-05,0,7.225660937592693e-06,2.462271947751307e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:44,bluerevCope,98e4a683-ebdd-4323-8b84-7a5632439e37,2.804684400558472,1.3111784350949611e-06,4.674958918136664e-07,14.0,0.0,5.882906913757324,1.090315712822808e-05,0,4.5444616596341806e-06,1.544761878786226e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:45,bluerevCope,98e4a683-ebdd-4323-8b84-7a5632439e37,3.674250602722168,1.7150093911414894e-06,4.667644035686837e-07,14.0,0.0,5.882906913757324,1.428077393107944e-05,0,5.924570042594724e-06,2.0205343973674163e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:46,bluerevCope,98e4a683-ebdd-4323-8b84-7a5632439e37,4.9213502407073975,2.295827975909406e-06,4.665036755399474e-07,14.0,0.0,5.882906913757324,1.9126765463087294e-05,0,7.921479402066704e-06,2.7048244865154e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:51,bluerevCope,48c66684-fe6e-48a8-97f7-3a7fc6d694e9,2.4980452060699463,1.1682050533682784e-06,4.676476832883897e-07,14.0,0.0,5.882906913757324,9.712682432598536e-06,0,4.050498723733161e-06,1.37631811563317e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:52,bluerevCope,48c66684-fe6e-48a8-97f7-3a7fc6d694e9,3.330676794052124,1.5531124755824455e-06,4.663053702346539e-07,14.0,0.0,5.882906913757324,1.2937320470809935e-05,0,5.360638689670813e-06,1.829795916048075e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:52,bluerevCope,48c66684-fe6e-48a8-97f7-3a7fc6d694e9,3.989095449447632,1.85927440968434e-06,4.660892258022537e-07,14.0,0.0,5.882906913757324,1.549394885698954e-05,0,6.4110501378659525e-06,2.1904998994855496e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:55,bluerevCope,da5a00b6-65b9-4244-a744-9026e976cd00,2.068843603134156,9.665782802014248e-07,4.672070323426698e-07,14.0,0.0,5.882906913757324,8.041616148418851e-06,0,3.346103784679144e-06,1.1387719933097996e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:56,bluerevCope,da5a00b6-65b9-4244-a744-9026e976cd00,2.6639771461486816,1.2431659053962934e-06,4.666578717439605e-07,14.0,0.0,5.882906913757324,1.035262253549364e-05,0,4.293708187020684e-06,1.4646330722514324e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:56,bluerevCope,da5a00b6-65b9-4244-a744-9026e976cd00,3.147512674331665,1.4679848444158077e-06,4.663952130796474e-07,14.0,0.0,5.882906913757324,1.2230197588602702e-05,0,5.06483232946664e-06,1.729502991806934e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:17:56,bluerevCope,da5a00b6-65b9-4244-a744-9026e976cd00,3.229234457015991,1.5038655548203212e-06,4.657034274959349e-07,14.0,0.0,5.882906913757324,1.2546967930263945e-05,0,5.170789757978393e-06,1.7717757688242334e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:18:12,bluerevCope,f8557343-7965-496c-bf4d-eb51c362cea3,2.157162666320801,1.0084710937419054e-06,4.674988629679591e-07,14.0,0.0,5.882906913757324,8.387024402618409e-06,0,3.494254756442198e-06,1.1881279159060607e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
2024-06-05T17:18:13,bluerevCope,f8557343-7965-496c-bf4d-eb51c362cea3,2.967805862426758,1.383788554463263e-06,4.6626653447329843e-07,14.0,0.0,5.882906913757324,1.1520818869272869e-05,0,4.782254381628567e-06,1.6303073250901434e-05,France,FRA,île-de-france,,,Windows-10-10.0.19045-SP0,3.10.11,2.4.2,8,11th Gen Intel(R) Core(TM) i7-1165G7 @ 2.80GHz,,,2.6834,48.8792,15.687751770019531,machine,N,1.0
